age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
63,Local-gov,97085,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,136957,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4,0,40,United-States,<=50K
33,Private,177636,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
72,Self-emp-not-inc,167629,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,10,United-States,<=50K
19,Private,124073,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,4,0,21,United-States,<=50K
34,Private,120090,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,82094,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,1,0,20,United-States,<=50K
27,Private,108654,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,167521,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
77,Local-gov,106772,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,1,55,United-States,<=50K
28,Private,121934,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,161822,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
28,Local-gov,186103,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Private,256029,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
58,Local-gov,208910,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,>50K
37,Private,194078,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,84338,10th,7,Never-married,Prof-specialty,Unmarried,White,Female,6,0,36,United-States,<=50K
42,Private,198241,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,2,0,40,United-States,<=50K
33,Private,140126,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,50,United-States,>50K
32,Private,90515,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
50,Private,160148,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
56,Private,131236,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,183556,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2,0,40,United-States,<=50K
27,Private,313016,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,1753,21,United-States,<=50K
24,Private,205390,Some-college,10,Never-married,Other-service,Own-child,White,Female,1,0,11,United-States,<=50K
22,Private,159466,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,2,0,40,United-States,<=50K
19,Private,266402,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,<=50K
20,?,198622,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,245407,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,238227,Assoc-voc,11,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
28,Private,114533,Some-college,10,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,2,0,40,United-States,<=50K
49,Private,297256,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,2,0,40,United-States,<=50K
35,Private,147988,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,3,0,40,United-States,<=50K
69,Private,236960,5th-6th,6,Divorced,Transport-moving,Not-in-family,White,Male,1,0,40,United-States,<=50K
49,Private,185815,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
44,Private,76332,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
67,Private,102605,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,29,United-States,<=50K
23,Private,207681,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
30,Private,394276,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
26,Private,194972,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,108015,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,2,0,40,United-States,<=50K
49,Private,118946,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,1,0,40,United-States,<=50K
32,Private,84263,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
37,Local-gov,113260,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,40,United-States,>50K
48,?,65532,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,94065,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,11,United-States,<=50K
21,?,129876,Some-college,10,Never-married,?,Own-child,White,Male,3,0,40,United-States,<=50K
41,?,186805,Bachelors,13,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,4,1,40,United-States,>50K
29,Private,157990,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,13,0,40,United-States,<=50K
36,Private,93137,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K
45,Local-gov,220623,Bachelors,13,Divorced,?,Not-in-family,White,Female,1,0,45,United-States,<=50K
50,Private,65673,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,177314,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7722,0,50,United-States,>50K
35,Private,89349,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,122093,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,35,United-States,<=50K
32,Private,213209,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2,0,40,United-States,<=50K
20,Private,106114,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,1,1,22,United-States,<=50K
27,Private,273588,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,113580,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,2,1,40,United-States,<=50K
24,Local-gov,199855,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,91633,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,113649,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
41,Private,119769,9th,5,Divorced,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
38,Private,152836,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
51,Private,98797,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,176703,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,0,40,United-States,<=50K
30,Self-emp-not-inc,120178,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,40,United-States,<=50K
24,Private,93801,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
27,Local-gov,136855,Masters,14,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,?,93017,Some-college,10,Never-married,?,Own-child,White,Male,1,0,40,United-States,<=50K
53,Private,156615,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,79641,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,2,0,40,United-States,<=50K
36,Private,165721,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,260367,HS-grad,10,Never-married,Machine-op-inspct,Own-child,White,Male,1,0,49,United-States,<=50K
51,Private,119273,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,54116,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,37,United-States,<=50K
50,Private,249878,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
33,Private,186098,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,49,United-States,<=50K
28,Private,210174,9th,5,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
22,?,286918,Some-college,10,Never-married,?,Not-in-family,White,Female,4,0,12,United-States,<=50K
29,Private,383981,Some-college,10,Never-married,Sales,Not-in-family,White,Male,2,0,40,United-States,<=50K
39,Private,222348,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,40,United-States,<=50K
35,Private,354326,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Black,Male,2,0,40,United-States,>50K
22,Private,102068,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,112628,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,48,United-States,<=50K
22,Private,124391,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,119008,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,121673,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,97835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,162138,Some-college,10,Never-married,Sales,Not-in-family,White,Female,1,0,40,United-States,<=50K
26,Local-gov,114376,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,1,0,40,United-States,<=50K
40,Private,183018,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,4,0,50,United-States,<=50K
49,Private,233095,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,40,United-States,>50K
33,Private,86627,11th,7,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,3617,0,40,Vietnam,<=50K
42,Local-gov,198488,Masters,14,Separated,?,Unmarried,Black,Female,1,0,40,United-States,<=50K
36,Private,340712,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,111414,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,105999,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,>50K
47,Private,207966,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,40,United-States,>50K
24,Private,49048,Bachelors,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,53,United-States,>50K
62,Self-emp-not-inc,102736,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,28,United-States,<=50K
27,Private,282309,5th-6th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,203630,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,4,0,40,United-States,<=50K
33,Private,110744,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,3,0,40,United-States,<=50K
69,Private,204582,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,40,United-States,>50K
35,Private,79952,HS-grad,9,Widowed,Other-service,Other-relative,Black,Male,6,0,40,United-States,<=50K
64,Private,95827,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,15023,0,40,United-States,>50K
24,Private,263464,HS-grad,9,Never-married,Sales,Own-child,White,Male,1,0,40,United-States,<=50K
69,Private,228753,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,29,United-States,<=50K
22,Self-emp-inc,120210,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,5,0,49,United-States,<=50K
21,Private,369685,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,3,1,21,Mexico,<=50K
30,Private,174402,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Female,1,1778,40,United-States,<=50K
22,Private,47132,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,2,0,33,United-States,<=50K
51,Private,257496,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,>50K
35,Private,296496,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,167355,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,40,United-States,>50K
31,Private,127568,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
26,Private,105934,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,40,United-States,<=50K
39,Private,113591,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,1,0,40,United-States,<=50K
34,Private,137414,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,61,United-States,<=50K
29,Private,168289,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,2,0,40,Philippines,<=50K
57,Private,99332,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,2,0,40,United-States,<=50K
52,?,108744,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
35,Private,87340,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,236617,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
54,Private,97447,9th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
27,?,163974,11th,7,Never-married,?,Not-in-family,White,Female,3464,0,40,United-States,<=50K
23,Private,121104,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5,0,49,United-States,<=50K
32,Private,152413,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,2,0,40,United-States,<=50K
73,Private,186466,HS-grad,4,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,40,United-States,<=50K
42,Private,107033,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
28,Private,104726,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
28,Private,160243,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,1,0,40,United-States,<=50K
32,Private,203739,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
35,Private,72415,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
36,Private,58612,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Local-gov,143268,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,<=50K
53,Private,118829,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,7,0,40,United-States,<=50K
50,?,92030,Some-college,10,Married-civ-spouse,?,Husband,White,Male,1,0,40,United-States,>50K
27,Private,174711,HS-grad,4,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
29,Self-emp-not-inc,144486,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,89871,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,1,0,40,United-States,<=50K
28,Private,155118,HS-grad,9,Never-married,?,Unmarried,White,Female,1,0,40,United-States,<=50K
22,Private,151413,11th,8,Never-married,Machine-op-inspct,Own-child,White,Male,3,0,40,United-States,<=50K
33,Private,194647,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,4,0,40,United-States,<=50K
40,Private,172368,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,347661,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,40,United-States,<=50K
36,Local-gov,100874,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,2,0,40,United-States,<=50K
36,Private,110558,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,87422,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,36145,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
55,Local-gov,116730,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,51,United-States,>50K
46,Private,235934,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,<=50K
19,Self-emp-not-inc,117254,9th,5,Never-married,Machine-op-inspct,Own-child,White,Male,3,0,18,United-States,<=50K
26,Private,124307,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,1,0,40,United-States,<=50K
22,Private,103180,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,1,0,40,United-States,<=50K
22,Private,239154,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Private,87458,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,1,0,40,United-States,<=50K
32,Local-gov,57030,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,1,0,40,United-States,>50K
72,Self-emp-not-inc,84414,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-inc,213257,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,49,United-States,>50K
34,Private,184999,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,14,0,40,United-States,<=50K
32,Private,119716,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
41,Self-emp-not-inc,167874,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,74,United-States,<=50K
31,Private,98187,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,129679,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,1,0,40,United-States,>50K
44,Self-emp-inc,121929,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
40,Private,122865,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,80566,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,4,0,40,United-States,<=50K
21,Private,139702,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
